#1=α 2=αD 3=σ 4=f 5=dq 6=qh 7=dp 8=dph 9=pd 10=dphd 11=m 
0.138 29.32 sign -99.0 0.6775321173533355 10.049492830837334 0.6818618002955052 1.9912304368067841 1.0266824101131358 6.334000762391436 2.8794578110996253e-7
0.138 29.31 sign -99.0 0.6775304624982313 10.049542181635235 0.6818616258979504 1.9912261222837717 1.026691511364823 6.334009403220904 2.8589689998233064e-7
0.138 29.3 sign -99.0 0.6775288057829444 10.049591530729973 0.6818614504182807 1.99122179928279 1.0267006187048435 6.334018014199924 2.838619135781991e-7
0.138 29.29 sign -99.0 0.6775251686732044 10.049531460012599 0.6818585484798698 1.991201382139772 1.0267093673201804 6.333923364631081 5.372356610726456e-7
0.138 29.28 sign -99.0 0.677523626665347 10.049578665305683 0.681858439370883 1.9911972910330529 1.0267184865925758 6.333933483584147 5.334110819181876e-7
0.138 29.27 sign -99.0 0.6775220833938838 10.04962597721418 0.681858330823545 1.9911932024866923 1.0267276122726114 6.3339436438490715 5.296124516294659e-7
0.138 29.26 sign -99.0 0.6775205387956011 10.049673395795333 0.6818582227898352 1.991189116276852 1.0267367443641429 6.333953844026695 5.258396025616932e-7
0.138 29.25 sign -99.0 0.6775189928079444 10.049720921045889 0.681858115221585 1.9911850321770825 1.0267458828709064 6.33396408270081 5.220923683180643e-7
0.138 29.24 sign -99.0 0.6775174453690633 10.049768552902613 0.6818580080705184 1.9911809499585273 1.026755027796523 6.333974358439438 5.183705830462957e-7
0.138 29.23 sign -99.0 0.6775158964178558 10.049816291242745 0.6818579012882916 1.9911768693901208 1.0267641791445008 6.333984669796095 5.146740824454728e-7
0.138 29.22 sign -99.0 0.6775143458940134 10.049864135884555 0.681857794826533 1.9911727902387915 1.0267733369182386 6.333995015311099 5.110027027174387e-7
0.138 29.21 sign -99.0 0.6775127937380621 10.0499120865879 0.6818576886368828 1.9911687122696626 1.0267825011210285 6.334005393512845 5.073562816593893e-7
0.138 29.2 sign -99.0 0.6775112398914058 10.049960143054928 0.6818575826710327 1.991164635246258 1.0267916717560603 6.334015802919114 5.037346574113293e-7
0.138 29.19 sign -99.0 0.6775096842963659 10.050008304930685 0.6818574768807644 1.9911605589306989 1.0268008488264242 6.334026242038339 5.001376697465272e-7
0.138 29.18 sign -99.0 0.6775081268962238 10.050056571803848 0.6818573712179893 1.9911564830839135 1.0268100323351135 6.334036709370938 4.965651587274521e-7
0.138 29.17 sign -99.0 0.6775065676352563 10.050104943207494 0.6818572656347859 1.9911524074658316 1.0268192222850296 6.334047203410561 4.930169659999172e-7
0.138 29.16 sign -99.0 0.6775050064587762 10.050153418619871 0.6818571600834387 1.9911483318355905 1.0268284186789849 6.334057722645405 4.894929341479376e-7
0.138 29.15 sign -99.0 0.6775034433131679 10.050201997465267 0.6818570545164749 1.991144255951733 1.0268376215197048 6.334068265559479 4.859929062083453e-7
0.138 29.14 sign -99.0 0.6775032654725981 10.050340867491204 0.6818590065651797 1.9911525642322647 1.0268471221576543 6.334158362539064 3.138503150650492e-7
0.138 29.13 sign -99.0 0.6775016031576611 10.05039118357894 0.6818588437748745 1.991148272026329 1.026856337637245 6.33416759087525 3.116038790164498e-7
0.138 29.12 sign -99.0 0.6774999384911752 10.05044151130926 0.6818586796735508 1.9911439706457141 1.026865559332486 6.334176785472417 3.0937276505989915e-7
0.138 29.11 sign -99.0 0.6774982683693008 10.050492031572734 0.6818585138233353 1.9911396638205279 1.0268747875708657 6.334185971468915 3.069257351397394e-7
0.138 29.1 sign -99.0 0.6774965989715069 10.050542376351343 0.6818583470113045 1.9911353434717174 1.0268840216994781 6.334195094674713 3.0472640134071453e-7
0.138 29.09 sign -99.0 0.6774949273233115 10.050592729016715 0.681858178926932 1.991131013997228 1.026893262057824 6.334204184498487 3.0254208450051235e-7
0.138 29.08 sign -99.0 0.6774932534587219 10.05064308842286 0.6818580095844919 1.9911266754231445 1.0269025086508963 6.334213241122189 3.0037268732627957e-7
0.138 29.07 sign -99.0 0.6774915774123871 10.050693453454839 0.6818578389990952 1.9911223277804062 1.0269117614838035 6.334222264758932 2.9821811252244506e-7
0.138 29.06 sign -99.0 0.6774898992195624 10.050743823029633 0.6818576671866714 1.9911179711047493 1.026921020561769 6.334231255652641 2.96078264188905e-7
0.138 29.05 sign -99.0 0.6774882189160762 10.05079419609672 0.6818574941639495 1.9911136054366365 1.0269302858901324 6.334240214077605 2.939530460111944e-7
0.138 29.04 sign -99.0 0.6774865365382959 10.050844571638832 0.6818573199484397 1.9911092308211953 1.0269395574743503 6.334249140338102 2.918423630052202e-7
0.138 29.03 sign -99.0 0.6774848521230916 10.050894948672534 0.6818571445584108 1.9911048473081356 1.0269488353199945 6.334258034767858 2.8974612062600263e-7
0.138 29.02 sign -99.0 0.6774831657078029 10.050945326248836 0.6818569680128732 1.991100454951685 1.0269581194327548 6.334266897729666 2.876642247846541e-7
0.138 29.01 sign -99.0 0.6774814773302027 10.0509957034538 0.6818567903315547 1.9910960538105011 1.0269674098184374 6.334275729614811 2.8559658204719483e-7
0.138 29.0 sign -99.0 0.6774797870284619 10.051046079409016 0.6818566115348803 1.991091643947591 1.026976706482965 6.334284530842577 2.8354309940681307e-7
0.138 28.99 sign -99.0 0.6774760768143908 10.050987165251323 0.6818536767674315 1.991071011116893 1.0269856393986172 6.334189232807313 5.366519409572419e-7
0.138 28.98 sign -99.0 0.6774745025979172 10.051035337973811 0.6818535648003962 1.9910668331560932 1.0269949482890355 6.334199543103425 5.327927183837707e-7
0.138 28.97 sign -99.0 0.6774729270966882 10.05108362010688 0.681853453420646 1.9910626578554105 1.0270042637893333 6.334209896128565 5.289599383194573e-7
0.138 28.96 sign -99.0 0.6774713502451593 10.051132011726928 0.6818533425785686 1.9910584849841388 1.0270135859035554 6.3342202904409 5.25153428399824e-7
0.138 28.95 sign -99.0 0.6774697719784603 10.051180512847093 0.6818532322243855 1.9910543143087915 1.0270229146356225 6.33423072458044 5.213730172308829e-7
0.138 28.94 sign -99.0 0.6774681922324441 10.051229123417695 0.6818531223081947 1.9910501455933094 1.0270322499893307 6.334241197070332 5.176185343434117e-7
